,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
156,['2020-28'],['3.115MWh'],['4.075kWh/kW'],['-'],"['0,00 CHF']",['272.777kWh'],['540.991kWh'],['445.027kWh'],['06/07/20 - 12/07/20']
157,['2020-27'],['2.882MWh'],['3.770kWh/kW'],['-'],"['0,00 CHF']",['222.968kWh'],['509.874kWh'],['411.710kWh'],['29/06/20 - 05/07/20']
158,['2020-26'],['3.069MWh'],['4.015kWh/kW'],['-'],"['0,00 CHF']",['291.945kWh'],['539.327kWh'],['438.446kWh'],['22/06/20 - 28/06/20']
159,['2020-25'],['2.350MWh'],['3.075kWh/kW'],['-'],"['0,00 CHF']",['167.388kWh'],['476.097kWh'],['335.757kWh'],['15/06/20 - 21/06/20']
160,['2020-24'],['2.038MWh'],['2.666kWh/kW'],['-'],"['0,00 CHF']",['82.527kWh'],['520.618kWh'],['291.154kWh'],['08/06/20 - 14/06/20']
161,['2020-23'],['2.350MWh'],['3.074kWh/kW'],['-'],"['0,00 CHF']",['89.503kWh'],['544.531kWh'],['335.722kWh'],['01/06/20 - 07/06/20']
162,['2020-22'],['3.425MWh'],['4.481kWh/kW'],['-'],"['0,00 CHF']",['407.001kWh'],['545.295kWh'],['489.328kWh'],['25/05/20 - 31/05/20']
163,['2020-21'],['3.025MWh'],['3.958kWh/kW'],['-'],"['0,00 CHF']",['146.170kWh'],['529.004kWh'],['432.180kWh'],['18/05/20 - 24/05/20']
164,['2020-20'],['1.952MWh'],['2.553kWh/kW'],['-'],"['0,00 CHF']",['96.136kWh'],['537.910kWh'],['278.829kWh'],['11/05/20 - 17/05/20']
165,['2020-19'],['2.879MWh'],['3.766kWh/kW'],['-'],"['0,00 CHF']",['55.589kWh'],['534.346kWh'],['411.239kWh'],['04/05/20 - 10/05/20']
166,['2020-18'],['1.393MWh'],['3.188kWh/kW'],['-'],"['0,00 CHF']",['143.348kWh'],['488.111kWh'],['348.166kWh'],['27/04/20 - 03/05/20']
167,['2020-17'],['2.987MWh'],['3.907kWh/kW'],['-'],"['0,00 CHF']",['314.809kWh'],['495.348kWh'],['426.686kWh'],['20/04/20 - 26/04/20']
168,['2020-16'],['3.102MWh'],['4.059kWh/kW'],['-'],"['0,00 CHF']",['375.543kWh'],['499.148kWh'],['443.198kWh'],['13/04/20 - 19/04/20']
169,['2020-15'],['3.077MWh'],['4.025kWh/kW'],['-'],"['0,00 CHF']",['393.146kWh'],['453.038kWh'],['439.557kWh'],['06/04/20 - 12/04/20']
170,['2020-14'],['2.671MWh'],['3.494kWh/kW'],['-'],"['0,00 CHF']",['104.684kWh'],['468.082kWh'],['381.602kWh'],['30/03/20 - 05/04/20']
171,['2020-13'],['2.423MWh'],['3.170kWh/kW'],['-'],"['0,00 CHF']",['52.436kWh'],['450.127kWh'],['346.176kWh'],['23/03/20 - 29/03/20']
172,['2020-12'],['1.962MWh'],['2.566kWh/kW'],['-'],"['0,00 CHF']",['52.974kWh'],['385.975kWh'],['280.261kWh'],['16/03/20 - 22/03/20']
173,['2020-11'],['1.644MWh'],['2.151kWh/kW'],['-'],"['0,00 CHF']",['43.123kWh'],['395.191kWh'],['234.859kWh'],['09/03/20 - 15/03/20']
174,['2020-10'],['1.291MWh'],['1.689kWh/kW'],['-'],"['0,00 CHF']",['41.195kWh'],['300.289kWh'],['184.488kWh'],['02/03/20 - 08/03/20']
175,['2020-09'],['1.109MWh'],['1.450kWh/kW'],['-'],"['0,00 CHF']",['37.538kWh'],['293.376kWh'],['158.373kWh'],['24/02/20 - 01/03/20']
176,['2020-08'],['1.074MWh'],['1.405kWh/kW'],['-'],"['0,00 CHF']",['81.479kWh'],['223.905kWh'],['153.467kWh'],['17/02/20 - 23/02/20']
177,['2020-07'],['756.685kWh'],['0.990kWh/kW'],['-'],"['0,00 CHF']",['62.606kWh'],['185.297kWh'],['108.097kWh'],['10/02/20 - 16/02/20']
178,['2020-06'],['881.080kWh'],['1.153kWh/kW'],['-'],"['0,00 CHF']",['18.674kWh'],['176.047kWh'],['125.868kWh'],['03/02/20 - 09/02/20']
179,['2020-05'],['544.077kWh'],['0.712kWh/kW'],['-'],"['0,00 CHF']",['39.912kWh'],['117.248kWh'],['77.725kWh'],['27/01/20 - 02/02/20']
180,['2020-04'],['554.964kWh'],['0.726kWh/kW'],['-'],"['0,00 CHF']",['25.496kWh'],['107.200kWh'],['79.280kWh'],['20/01/20 - 26/01/20']
181,['2020-03'],['654.471kWh'],['0.856kWh/kW'],['-'],"['0,00 CHF']",['71.291kWh'],['119.378kWh'],['93.495kWh'],['13/01/20 - 19/01/20']
182,['2020-02'],['575.734kWh'],['0.753kWh/kW'],['-'],"['0,00 CHF']",['36.971kWh'],['112.081kWh'],['82.247kWh'],['06/01/20 - 12/01/20']
183,['2020-01'],['333.770kWh'],['0.437kWh/kW'],['-'],"['0,00 CHF']",['16.118kWh'],['98.888kWh'],['47.681kWh'],['30/12/19 - 05/01/20']
184,['2019-52'],['275.391kWh'],['0.360kWh/kW'],['-'],"['0,00 CHF']",['20.128kWh'],['58.331kWh'],['39.341kWh'],['23/12/19 - 29/12/19']
185,['2019-51'],['329.928kWh'],['0.432kWh/kW'],['-'],"['0,00 CHF']",['25.127kWh'],['65.549kWh'],['47.132kWh'],['16/12/19 - 22/12/19']
186,['2019-50'],['269.387kWh'],['0.353kWh/kW'],['-'],"['0,00 CHF']",['26.504kWh'],['51.709kWh'],['38.483kWh'],['09/12/19 - 15/12/19']
187,['2019-49'],['462.531kWh'],['0.605kWh/kW'],['-'],"['0,00 CHF']",['27.829kWh'],['112.621kWh'],['66.075kWh'],['02/12/19 - 08/12/19']
188,['2019-48'],['340.951kWh'],['0.446kWh/kW'],['-'],"['0,00 CHF']",['19.188kWh'],['83.319kWh'],['48.707kWh'],['25/11/19 - 01/12/19']
189,['2019-47'],['373.700kWh'],['0.489kWh/kW'],['-'],"['0,00 CHF']",['28.480kWh'],['94.261kWh'],['53.385kWh'],['18/11/19 - 24/11/19']
190,['2019-46'],['543.372kWh'],['0.711kWh/kW'],['-'],"['0,00 CHF']",['26.528kWh'],['102.518kWh'],['77.624kWh'],['11/11/19 - 17/11/19']
191,['2019-45'],['513.912kWh'],['0.672kWh/kW'],['-'],"['0,00 CHF']",['26.483kWh'],['99.530kWh'],['73.416kWh'],['04/11/19 - 10/11/19']
192,['2019-44'],['317.021kWh'],['0.415kWh/kW'],['-'],"['0,00 CHF']",['24.384kWh'],['101.970kWh'],['45.288kWh'],['28/10/19 - 03/11/19']
193,['2019-43'],['811.958kWh'],['1.062kWh/kW'],['-'],"['0,00 CHF']",['47.424kWh'],['167.664kWh'],['115.994kWh'],['21/10/19 - 27/10/19']
194,['2019-42'],['1.043MWh'],['1.364kWh/kW'],['-'],"['0,00 CHF']",['90.626kWh'],['236.130kWh'],['148.950kWh'],['14/10/19 - 20/10/19']
195,['2019-41'],['1.353MWh'],['1.769kWh/kW'],['-'],"['0,00 CHF']",['29.824kWh'],['292.643kWh'],['193.220kWh'],['07/10/19 - 13/10/19']
196,['2019-40'],['1.340MWh'],['1.754kWh/kW'],['-'],"['0,00 CHF']",['46.150kWh'],['357.604kWh'],['191.499kWh'],['30/09/19 - 06/10/19']
197,['2019-39'],['1.497MWh'],['1.959kWh/kW'],['-'],"['0,00 CHF']",['89.577kWh'],['341.721kWh'],['213.887kWh'],['23/09/19 - 29/09/19']
198,['2019-38'],['2.544MWh'],['3.328kWh/kW'],['-'],"['0,00 CHF']",['255.512kWh'],['412.553kWh'],['363.405kWh'],['16/09/19 - 22/09/19']
199,['2019-37'],['2.632MWh'],['3.444kWh/kW'],['-'],"['0,00 CHF']",['346.336kWh'],['408.383kWh'],['376.016kWh'],['09/09/19 - 15/09/19']
200,['2019-36'],['1.441MWh'],['1.885kWh/kW'],['-'],"['0,00 CHF']",['74.290kWh'],['434.141kWh'],['205.873kWh'],['02/09/19 - 08/09/19']
201,['2019-35'],['2.452MWh'],['3.208kWh/kW'],['-'],"['0,00 CHF']",['177.158kWh'],['436.113kWh'],['350.338kWh'],['26/08/19 - 01/09/19']
202,['2019-34'],['1.911MWh'],['2.500kWh/kW'],['-'],"['0,00 CHF']",['67.701kWh'],['446.854kWh'],['272.963kWh'],['19/08/19 - 25/08/19']
203,['2019-33'],['2.221MWh'],['2.906kWh/kW'],['-'],"['0,00 CHF']",['133.173kWh'],['456.911kWh'],['317.327kWh'],['12/08/19 - 18/08/19']
204,['2019-32'],['2.224MWh'],['2.910kWh/kW'],['-'],"['0,00 CHF']",['103.965kWh'],['451.279kWh'],['317.733kWh'],['05/08/19 - 11/08/19']
205,['2019-31'],['2.905MWh'],['3.800kWh/kW'],['-'],"['0,00 CHF']",['285.347kWh'],['497.995kWh'],['414.941kWh'],['29/07/19 - 04/08/19']
206,['2019-30'],['2.796MWh'],['3.657kWh/kW'],['-'],"['0,00 CHF']",['72.115kWh'],['504.001kWh'],['399.382kWh'],['22/07/19 - 28/07/19']
207,['2019-29'],['3.110MWh'],['4.068kWh/kW'],['-'],"['0,00 CHF']",['329.085kWh'],['527.609kWh'],['444.233kWh'],['15/07/19 - 21/07/19']
208,['2019-28'],['2.772MWh'],['3.626kWh/kW'],['-'],"['0,00 CHF']",['215.675kWh'],['546.486kWh'],['395.980kWh'],['08/07/19 - 14/07/19']
209,['2019-27'],['3.108MWh'],['4.066kWh/kW'],['-'],"['0,00 CHF']",['325.802kWh'],['535.082kWh'],['444.025kWh'],['01/07/19 - 07/07/19']
210,['2019-26'],['3.589MWh'],['4.695kWh/kW'],['-'],"['0,00 CHF']",['482.987kWh'],['538.092kWh'],['512.655kWh'],['24/06/19 - 30/06/19']
211,['2019-25'],['2.626MWh'],['3.435kWh/kW'],['-'],"['0,00 CHF']",['154.890kWh'],['506.313kWh'],['375.122kWh'],['17/06/19 - 23/06/19']
212,['2019-24'],['2.395MWh'],['3.133kWh/kW'],['-'],"['0,00 CHF']",['136.724kWh'],['504.883kWh'],['342.072kWh'],['10/06/19 - 16/06/19']
213,['2019-23'],['2.835MWh'],['3.708kWh/kW'],['-'],"['0,00 CHF']",['177.123kWh'],['537.220kWh'],['404.958kWh'],['03/06/19 - 09/06/19']
214,['2019-22'],['2.955MWh'],['3.866kWh/kW'],['-'],"['0,00 CHF']",['180.067kWh'],['541.132kWh'],['422.159kWh'],['27/05/19 - 02/06/19']
215,['2019-21'],['2.257MWh'],['2.953kWh/kW'],['-'],"['0,00 CHF']",['34.108kWh'],['543.485kWh'],['322.481kWh'],['20/05/19 - 26/05/19']
216,['2019-20'],['2.670MWh'],['3.492kWh/kW'],['-'],"['0,00 CHF']",['289.492kWh'],['490.122kWh'],['381.369kWh'],['13/05/19 - 19/05/19']
217,['2019-19'],['2.110MWh'],['2.760kWh/kW'],['-'],"['0,00 CHF']",['103.114kWh'],['476.701kWh'],['301.362kWh'],['06/05/19 - 12/05/19']
218,['2019-18'],['1.692MWh'],['2.214kWh/kW'],['-'],"['0,00 CHF']",['160.127kWh'],['443.044kWh'],['241.744kWh'],['29/04/19 - 05/05/19']
219,['2019-17'],['2.183MWh'],['2.856kWh/kW'],['-'],"['0,00 CHF']",['106.745kWh'],['418.940kWh'],['311.913kWh'],['22/04/19 - 28/04/19']
220,['2019-16'],['2.847MWh'],['3.724kWh/kW'],['-'],"['0,00 CHF']",['330.855kWh'],['492.478kWh'],['406.672kWh'],['15/04/19 - 21/04/19']
221,['2019-15'],['761.068kWh'],['1.742kWh/kW'],['-'],"['0,00 CHF']",['56.984kWh'],['300.571kWh'],['190.267kWh'],['11/04/19 - 14/04/19']
