,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
70,['26/07/23'],['33.799kWh'],['3.976kWh/kW'],['33.799kWh'],['4.423kW'],['3:35PM'],['Mostly Cloudy'],,['20:55:35 26.07.2023']
71,['25/07/23'],['30.880kWh'],['3.633kWh/kW'],['30.880kWh'],['4.180kW'],['1:15PM'],['Mostly Cloudy'],,['Updated 20:24 UTC+2:00']
72,['24/07/23'],['12.000kWh'],['1.412kWh/kW'],['12.000kWh'],['2.521kW'],['2:35PM'],['Cloudy'],,['Updated 20:53 UTC+2:00']
73,['23/07/23'],['44.470kWh'],['5.232kWh/kW'],['44.470kWh'],['4.345kW'],['3:25PM'],['Fine'],,['Updated 21:06 UTC+2:00']
74,['22/07/23'],['46.499kWh'],['5.470kWh/kW'],['46.499kWh'],['4.833kW'],['3:00PM'],['Fine'],,['20:56:22 22.07.2023']
75,['21/07/23'],['37.300kWh'],['4.388kWh/kW'],['37.300kWh'],['4.047kW'],['4:35PM'],['Partly Cloudy'],,['Updated 20:40 UTC+2:00']
76,['20/07/23'],['42.999kWh'],['5.059kWh/kW'],['42.999kWh'],['4.428kW'],['3:30PM'],['Fine'],,['Updated 20:49 UTC+2:00']
77,['19/07/23'],['42.309kWh'],['4.978kWh/kW'],['42.309kWh'],['4.245kW'],['2:30PM'],['Partly Cloudy'],,['Updated 21:03 UTC+2:00']
78,['18/07/23'],['33.429kWh'],['3.933kWh/kW'],['33.429kWh'],['3.549kW'],['2:30PM'],['Mostly Cloudy'],,['Updated 20:47 UTC+2:00']
79,['17/07/23'],['39.589kWh'],['4.658kWh/kW'],['39.589kWh'],['3.612kW'],['4:15PM'],['Partly Cloudy'],,['20:54:57 17.07.2023']
80,['16/07/23'],['43.179kWh'],['5.080kWh/kW'],['43.179kWh'],['4.915kW'],['3:35PM'],['Fine'],,['20:58:32 16.07.2023']
81,['15/07/23'],['34.479kWh'],['4.056kWh/kW'],['34.479kWh'],['3.671kW'],['1:20PM'],['Partly Cloudy'],,['20:58:54 15.07.2023']
82,['14/07/23'],['47.110kWh'],['5.542kWh/kW'],['47.110kWh'],['4.523kW'],['3:40PM'],['Fine'],,['Updated 21:06 UTC+2:00']
