,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
156,['2020-41'],['211.720kWh'],['1.842kWh/kW'],['-'],"['0,00 CHF']",['13.628kWh'],['43.847kWh'],['30.245kWh'],['05/10/20 - 11/10/20']
157,['2020-40'],['233.112kWh'],['2.029kWh/kW'],['-'],"['0,00 CHF']",['12.514kWh'],['52.635kWh'],['33.301kWh'],['28/09/20 - 04/10/20']
158,['2020-39'],['235.483kWh'],['2.049kWh/kW'],['-'],"['0,00 CHF']",['11.320kWh'],['56.895kWh'],['33.640kWh'],['21/09/20 - 27/09/20']
159,['2020-38'],['352.417kWh'],['3.067kWh/kW'],['-'],"['0,00 CHF']",['35.118kWh'],['63.625kWh'],['50.345kWh'],['14/09/20 - 20/09/20']
160,['2020-37'],['458.192kWh'],['3.988kWh/kW'],['-'],"['0,00 CHF']",['56.768kWh'],['72.875kWh'],['65.456kWh'],['07/09/20 - 13/09/20']
161,['2020-36'],['387.758kWh'],['3.375kWh/kW'],['-'],"['0,00 CHF']",['18.383kWh'],['73.248kWh'],['55.394kWh'],['31/08/20 - 06/09/20']
162,['2020-35'],['346.471kWh'],['3.015kWh/kW'],['-'],"['0,00 CHF']",['7.245kWh'],['81.158kWh'],['49.495kWh'],['24/08/20 - 30/08/20']
163,['2020-34'],['442.773kWh'],['3.853kWh/kW'],['-'],"['0,00 CHF']",['27.372kWh'],['81.064kWh'],['63.253kWh'],['17/08/20 - 23/08/20']
164,['2020-33'],['506.766kWh'],['4.410kWh/kW'],['-'],"['0,00 CHF']",['45.581kWh'],['86.921kWh'],['72.395kWh'],['10/08/20 - 16/08/20']
165,['2020-32'],['524.782kWh'],['4.567kWh/kW'],['-'],"['0,00 CHF']",['21.909kWh'],['96.087kWh'],['74.968kWh'],['03/08/20 - 09/08/20']
166,['2020-31'],['567.499kWh'],['4.939kWh/kW'],['-'],"['0,00 CHF']",['45.022kWh'],['98.421kWh'],['81.071kWh'],['27/07/20 - 02/08/20']
167,['2020-30'],['535.026kWh'],['4.656kWh/kW'],['-'],"['0,00 CHF']",['46.598kWh'],['101.449kWh'],['76.432kWh'],['20/07/20 - 26/07/20']
168,['2020-29'],['521.305kWh'],['4.537kWh/kW'],['-'],"['0,00 CHF']",['22.059kWh'],['106.327kWh'],['74.472kWh'],['13/07/20 - 19/07/20']
169,['2020-28'],['631.430kWh'],['5.495kWh/kW'],['-'],"['0,00 CHF']",['56.931kWh'],['109.600kWh'],['90.204kWh'],['06/07/20 - 12/07/20']
170,['2020-27'],['578.900kWh'],['5.038kWh/kW'],['-'],"['0,00 CHF']",['42.243kWh'],['104.542kWh'],['82.700kWh'],['29/06/20 - 05/07/20']
171,['2020-26'],['593.364kWh'],['5.164kWh/kW'],['-'],"['0,00 CHF']",['49.590kWh'],['109.671kWh'],['84.766kWh'],['22/06/20 - 28/06/20']
172,['2020-25'],['450.442kWh'],['3.920kWh/kW'],['-'],"['0,00 CHF']",['37.280kWh'],['88.311kWh'],['64.348kWh'],['15/06/20 - 21/06/20']
173,['2020-24'],['404.131kWh'],['3.517kWh/kW'],['-'],"['0,00 CHF']",['18.552kWh'],['100.015kWh'],['57.733kWh'],['08/06/20 - 14/06/20']
174,['2020-23'],['454.075kWh'],['3.952kWh/kW'],['-'],"['0,00 CHF']",['19.943kWh'],['107.653kWh'],['64.867kWh'],['01/06/20 - 07/06/20']
175,['2020-22'],['688.999kWh'],['5.996kWh/kW'],['-'],"['0,00 CHF']",['85.553kWh'],['108.628kWh'],['98.428kWh'],['25/05/20 - 31/05/20']
176,['2020-21'],['598.433kWh'],['5.208kWh/kW'],['-'],"['0,00 CHF']",['30.785kWh'],['104.091kWh'],['85.490kWh'],['18/05/20 - 24/05/20']
177,['2020-20'],['373.552kWh'],['3.251kWh/kW'],['-'],"['0,00 CHF']",['20.136kWh'],['104.647kWh'],['53.364kWh'],['11/05/20 - 17/05/20']
178,['2020-19'],['541.855kWh'],['4.716kWh/kW'],['-'],"['0,00 CHF']",['11.257kWh'],['102.639kWh'],['77.407kWh'],['04/05/20 - 10/05/20']
179,['2020-18'],['363.538kWh'],['3.164kWh/kW'],['-'],"['0,00 CHF']",['21.552kWh'],['86.911kWh'],['51.934kWh'],['27/04/20 - 03/05/20']
180,['2020-17'],['548.496kWh'],['4.774kWh/kW'],['-'],"['0,00 CHF']",['61.116kWh'],['92.369kWh'],['78.356kWh'],['20/04/20 - 26/04/20']
181,['2020-16'],['568.224kWh'],['4.945kWh/kW'],['-'],"['0,00 CHF']",['72.646kWh'],['89.952kWh'],['81.174kWh'],['13/04/20 - 19/04/20']
182,['2020-15'],['554.679kWh'],['4.827kWh/kW'],['-'],"['0,00 CHF']",['73.292kWh'],['80.928kWh'],['79.239kWh'],['06/04/20 - 12/04/20']
183,['2020-14'],['495.889kWh'],['4.316kWh/kW'],['-'],"['0,00 CHF']",['13.974kWh'],['82.588kWh'],['70.841kWh'],['30/03/20 - 05/04/20']
184,['2020-13'],['420.778kWh'],['3.662kWh/kW'],['-'],"['0,00 CHF']",['12.149kWh'],['75.155kWh'],['60.111kWh'],['23/03/20 - 29/03/20']
185,['2020-12'],['337.158kWh'],['2.934kWh/kW'],['-'],"['0,00 CHF']",['10.427kWh'],['62.835kWh'],['48.165kWh'],['16/03/20 - 22/03/20']
186,['2020-11'],['283.429kWh'],['2.467kWh/kW'],['-'],"['0,00 CHF']",['10.220kWh'],['63.670kWh'],['40.489kWh'],['09/03/20 - 15/03/20']
187,['2020-10'],['231.716kWh'],['2.017kWh/kW'],['-'],"['0,00 CHF']",['8.864kWh'],['53.091kWh'],['33.102kWh'],['02/03/20 - 08/03/20']
188,['2020-09'],['208.059kWh'],['1.811kWh/kW'],['-'],"['0,00 CHF']",['2.879kWh'],['49.936kWh'],['29.722kWh'],['24/02/20 - 01/03/20']
189,['2020-08'],['196.756kWh'],['1.712kWh/kW'],['-'],"['0,00 CHF']",['16.637kWh'],['43.857kWh'],['28.108kWh'],['17/02/20 - 23/02/20']
190,['2020-07'],['150.841kWh'],['1.313kWh/kW'],['-'],"['0,00 CHF']",['12.972kWh'],['34.974kWh'],['21.548kWh'],['10/02/20 - 16/02/20']
191,['2020-06'],['161.144kWh'],['1.402kWh/kW'],['-'],"['0,00 CHF']",['3.661kWh'],['32.841kWh'],['23.020kWh'],['03/02/20 - 09/02/20']
192,['2020-05'],['107.575kWh'],['0.936kWh/kW'],['-'],"['0,00 CHF']",['8.005kWh'],['23.534kWh'],['15.367kWh'],['27/01/20 - 02/02/20']
193,['2020-04'],['112.407kWh'],['0.978kWh/kW'],['-'],"['0,00 CHF']",['5.309kWh'],['20.667kWh'],['16.058kWh'],['20/01/20 - 26/01/20']
194,['2020-03'],['115.451kWh'],['1.005kWh/kW'],['-'],"['0,00 CHF']",['13.469kWh'],['19.196kWh'],['16.493kWh'],['13/01/20 - 19/01/20']
195,['2020-02'],['100.643kWh'],['0.876kWh/kW'],['-'],"['0,00 CHF']",['6.919kWh'],['19.258kWh'],['14.377kWh'],['06/01/20 - 12/01/20']
196,['2020-01'],['47.725kWh'],['0.581kWh/kW'],['-'],"['0,00 CHF']",['3.216kWh'],['16.615kWh'],['9.545kWh'],['01/01/20 - 05/01/20']
