,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
67,['2022-25'],['808.809kWh'],['4.186kWh/kW'],['-'],"['0,00 CHF']",['52.092kWh'],['153.666kWh'],['115.544kWh'],['20/06/22 - 26/06/22']
68,['2022-24'],['1.035MWh'],['5.355kWh/kW'],['-'],"['0,00 CHF']",['140.367kWh'],['155.490kWh'],['147.807kWh'],['13/06/22 - 19/06/22']
69,['2022-23'],['866.652kWh'],['4.486kWh/kW'],['-'],"['0,00 CHF']",['87.342kWh'],['159.051kWh'],['123.807kWh'],['06/06/22 - 12/06/22']
70,['2022-22'],['707.820kWh'],['3.664kWh/kW'],['-'],"['0,00 CHF']",['50.268kWh'],['158.784kWh'],['101.117kWh'],['30/05/22 - 05/06/22']
71,['2022-21'],['810.525kWh'],['4.195kWh/kW'],['-'],"['0,00 CHF']",['73.113kWh'],['151.308kWh'],['115.789kWh'],['23/05/22 - 29/05/22']
72,['2022-20'],['916.986kWh'],['4.746kWh/kW'],['-'],"['0,00 CHF']",['108.330kWh'],['144.987kWh'],['130.998kWh'],['16/05/22 - 22/05/22']
73,['2022-19'],['851.847kWh'],['4.409kWh/kW'],['-'],"['0,00 CHF']",['72.645kWh'],['146.814kWh'],['121.692kWh'],['09/05/22 - 15/05/22']
74,['2022-18'],['624.354kWh'],['3.232kWh/kW'],['-'],"['0,00 CHF']",['30.480kWh'],['131.814kWh'],['89.193kWh'],['02/05/22 - 08/05/22']
75,['2022-17'],['781.605kWh'],['4.046kWh/kW'],['-'],"['0,00 CHF']",['66.831kWh'],['142.062kWh'],['111.657kWh'],['25/04/22 - 01/05/22']
76,['2022-16'],['713.697kWh'],['3.694kWh/kW'],['-'],"['0,00 CHF']",['34.620kWh'],['133.095kWh'],['101.956kWh'],['18/04/22 - 24/04/22']
77,['2022-15'],['810.663kWh'],['4.196kWh/kW'],['-'],"['0,00 CHF']",['102.651kWh'],['131.802kWh'],['115.809kWh'],['11/04/22 - 17/04/22']
78,['2022-14'],['475.005kWh'],['2.459kWh/kW'],['-'],"['0,00 CHF']",['17.616kWh'],['124.257kWh'],['67.857kWh'],['04/04/22 - 10/04/22']
79,['2022-13'],['309.702kWh'],['1.603kWh/kW'],['-'],"['0,00 CHF']",['15.423kWh'],['98.019kWh'],['44.243kWh'],['28/03/22 - 03/04/22']
80,['2022-12'],['680.976kWh'],['3.525kWh/kW'],['-'],"['0,00 CHF']",['86.010kWh'],['103.194kWh'],['97.282kWh'],['21/03/22 - 27/03/22']
81,['2022-11'],['451.122kWh'],['2.335kWh/kW'],['-'],"['0,00 CHF']",['12.171kWh'],['91.353kWh'],['64.446kWh'],['14/03/22 - 20/03/22']
82,['2022-10'],['570.111kWh'],['2.951kWh/kW'],['-'],"['0,00 CHF']",['73.074kWh'],['88.401kWh'],['81.444kWh'],['07/03/22 - 13/03/22']
83,['2022-09'],['523.869kWh'],['2.712kWh/kW'],['-'],"['0,00 CHF']",['57.507kWh'],['81.558kWh'],['74.838kWh'],['28/02/22 - 06/03/22']
